.\nets\MobileNetV2\
Images: 3999
Arousal average RMSE: 0.30326436
Valence average RMSE: 0.37885539
Average total RMSE: 0.34105987

GT_aro	GT_val	pred_aro	pred_val
0.56629400	-0.70816100	0.46593511	-0.53201824
-0.04981070	0.01587300	-0.07274899	0.54152131
-0.27100300	0.03486750	-0.04052718	0.18865725
0.06847870	-0.66782800	0.41918832	-0.43406406
-0.07994120	-0.75493600	0.46638322	-0.61687762
0.18921500	-0.36295000	-0.02970903	-0.76512235
0.81689600	0.46209300	0.25012735	-0.46384534
0.78700900	-0.57142900	0.24603899	0.27316815
0.24953200	-0.05555560	-0.12822349	-0.41816285
0.18254000	0.52748700	0.09596768	0.70495868
-0.36507900	-0.12098300	-0.01222652	-0.58702075
-0.20634900	0.00000000	0.11945345	-0.52610320
0.09678670	-0.08730160	0.30412817	-0.10607885
0.19883200	-0.14034100	-0.10071541	0.43554220
-0.07142860	-0.43643600	0.68546575	-0.61065143
0.00000000	-0.12582300	0.60589427	0.15145472
0.22321400	-0.64791400	-0.04839770	0.61022341
0.09489300	-0.69667700	-0.54178995	-1.24380958
0.22098700	0.31939600	0.06148922	0.40964660
-0.04930970	0.76345800	0.42330813	0.66828167
-0.03119150	-0.04355400	0.77326703	-0.27728990
0.08226870	-0.11130500	-0.16397858	-0.46186200
0.22902100	-0.78428800	0.46097615	-0.38080725
0.09481670	0.01587300	0.01781725	0.37145990
0.07763980	-0.36778900	0.32613736	0.22379661
0.08226870	-0.04355400	-0.01617060	0.15693973
0.01494320	-0.75009700	0.02598085	0.59081578
0.13227500	-0.05555560	-0.05310596	-0.31539163
-0.08954910	0.67460300	-0.22736064	-0.57250386
0.11487100	-0.43255200	0.52497309	-0.44698915
0.06349210	-0.60317500	-0.14520495	-0.83561254
0.11904800	-0.06291130	0.13118996	-0.48097003
-0.05479180	0.34867500	0.48345822	0.03544306
0.00000000	0.08710800	0.00950275	0.67028260
-0.14034100	0.13371300	-0.19142130	-0.52928287
-0.03450660	-0.86507900	-0.01095742	-0.37195805
0.15947200	-0.47320200	0.43889719	-0.44524732
0.00793651	0.75493600	-0.00728427	0.58155471
0.12115500	-0.86670600	-0.13852607	-0.03456623
0.47477300	0.68254000	-0.04559525	0.31082943
-0.28409100	-0.32907500	0.03226861	0.56346804
0.79697100	0.90011600	0.01477790	0.66142774
0.32539700	-0.80952400	0.52158076	-0.53894430
0.08428150	-0.45238100	0.25258824	-0.24122688
-0.01587300	-0.08226870	0.87935418	-0.22482201
0.69047600	0.48877300	0.06467739	0.54904056
-0.26616300	-0.63492100	-0.11011855	0.07774689
0.64363100	-0.73219500	0.28491968	-0.24651608
0.00793651	0.01587300	-0.05057051	-0.03022983
0.00382790	-0.50806900	0.10395543	0.21693026
0.18873400	-0.25648500	-0.08726730	-0.08732208
0.46941500	-0.52264800	-0.07108256	-0.19112341
0.15079400	-0.57936500	-0.05698217	0.31518793
0.04761900	-0.56418200	0.47164163	-0.36255935
0.10317500	0.73412700	0.04552370	0.56285131
0.11130500	-0.20703900	0.31970757	-0.25427327
-0.00862664	0.23291900	0.06399395	-0.10308683
0.47408300	-0.66666700	0.04552083	-0.04108636
0.85861800	-0.64363100	-0.16223738	-0.51075584
0.14222500	0.02988640	0.56453884	-0.14587766
0.20703900	0.17253300	0.86846858	-0.04965308
0.19047600	-0.04355400	0.06716582	0.61163640
0.10783300	-0.42131200	0.16908927	-0.72225010
-0.02380950	0.00431332	-0.34804219	-0.83464372
0.75853300	-0.65814900	-0.03897836	0.54124653
0.06291130	-0.63211100	-0.00028340	0.61007094
0.12963400	0.00000000	0.19574331	-0.42610097
0.78502400	-0.48396900	0.14697479	-0.59418029
0.01587300	-0.16666700	-0.04087830	0.22091927
0.90011600	-0.24366500	0.00406921	0.64657998
-0.39451800	-0.65814900	-0.16432151	-0.44814193
0.57142900	-0.45825900	-0.04268776	-0.00208447
-0.03019320	0.37856100	-0.04122455	-0.27215865
-0.00483933	0.16666700	0.72125912	-0.17447135
0.34867500	0.64308700	-0.04819059	0.44426718
0.18263000	-0.10317500	0.27417153	-0.25930890
0.10162600	-0.76557900	0.67319340	-0.61377573
0.10162600	0.47425500	-0.16304567	-0.41639999
-0.35327100	0.39682500	-0.02631185	0.20934524
-0.20016900	-0.03871470	0.00511027	-0.17483082
0.15276000	-0.44507800	-0.20815003	-0.42618087
0.40476200	-0.05555560	0.45306620	-0.51653004
-0.46020200	0.47619000	-0.00595714	0.62210059
0.14285700	-0.04839330	0.30927843	0.20032763
-0.10755100	-0.29365100	-0.08116309	-0.22402449
-0.01451800	0.76708500	0.24946436	0.01558969
-0.08997780	0.00000000	-0.36338151	-1.12229276
-0.35714300	-0.65873000	0.03539563	-0.02917815
-0.09569740	-0.65079400	-0.01600091	0.59407938
0.39251200	-0.44037900	0.01153952	0.68168223
0.20809100	-0.41134300	-0.01532914	0.02973667
0.09290470	-0.06321110	0.15823212	-0.14266329
0.62698400	-0.14943200	0.06243990	0.68293971
0.12098300	-0.15873000	0.72457558	-0.43733725
-0.10646500	-0.52248700	0.43555826	-0.44214180
0.75977500	0.82268700	0.16787565	0.60242546
0.00000000	-0.50528200	0.05987217	-0.32080841
0.40166500	-0.00382790	0.36363789	-0.30833992
0.00793651	0.03160560	0.87361550	-0.00631552
0.22744900	-0.09523810	0.34340680	0.23895591
0.19522300	0.75493600	0.08002001	0.61569500
0.78571400	0.00000000	0.11802771	-0.06990590
0.77262700	-0.61943500	-0.01276128	-0.25788718
0.13169000	0.08428150	-0.05492395	0.29648617
0.88559800	0.73462900	0.25750622	0.61418229
0.21777000	0.51095700	0.10727350	0.62216341
0.00382790	-0.59772900	0.30921829	0.46549168
-0.36778900	-0.20634900	0.03920446	0.25014043
0.47408300	-0.33391400	0.09809648	-0.09180413
-0.00661376	-0.68922300	0.04508682	-0.15540606
0.04744650	-0.63492100	-0.08891609	0.36126545
-0.06901310	-0.72106100	0.03287496	-0.25865442
-0.23015900	-0.71428600	-0.04349537	-0.02310977
0.18254000	-0.74273100	0.43884018	-0.34304801
0.83183900	-0.48412700	-0.06080797	-0.54718506
0.93399100	-0.21428600	0.46404159	0.12947528
0.33333300	0.01935730	-0.02236940	-0.16396107
0.11130500	-0.08730160	-0.26894498	-0.73876411
0.16901800	-0.15959300	0.51276493	-0.28595772
0.12115500	-0.38453400	-0.04878742	-0.32964391
0.79365100	0.92857100	0.21155569	0.67789966
0.62543100	-0.43554000	0.09139699	-0.31678838
0.00000000	-0.65331000	-0.05131098	0.34761775
0.79365100	-0.36295000	0.23032252	-0.49367827
0.08626640	-0.62698400	0.37551209	-0.06933755
-0.09074410	-0.42857100	0.01944988	0.53208250
0.15939400	0.00862664	-0.12446480	-0.54584771
0.19490100	-0.72590000	0.25783163	-0.59685916
0.00000000	-0.46031700	0.05917372	0.36296591
-0.18873400	0.09481670	-0.02711842	0.07090639
-0.24196700	0.79941200	0.05283119	0.55091500
0.11214600	0.84109700	0.22119248	0.74944514
0.72730100	-0.51587300	0.11968277	-0.61905336
0.11588700	-0.02633800	0.17734192	-0.18516926
-0.40549000	0.00000000	0.01586620	-0.31789166
0.01587300	-0.35714300	-0.07030581	-0.07495622
0.52381000	0.56349200	0.40692484	-0.03411562
0.03174600	-0.73015900	0.01904930	0.53964663
0.19409900	-0.59772900	0.05391293	-0.49013901
0.00000000	-0.05607320	0.21882531	-0.66547328
0.09920630	-0.50793600	0.50404233	-0.44680744
0.00793651	0.09075380	0.03424378	0.60079587
0.15485900	-0.88663100	-0.23130882	-0.98241663
0.00000000	-0.85714300	-0.00947213	0.50285721
0.76461500	-0.71964500	0.24151766	0.53853023
0.78571400	-0.01587300	-0.02578120	0.28231236
0.11614400	0.85172300	0.09207230	0.62768400
-0.35811100	0.44037900	0.01984033	0.48889270
0.08730160	-0.15276000	0.26442507	-0.51962811
0.38354300	-0.75009700	-0.24184650	-0.47820476
0.79365100	0.81349200	-0.00391496	0.04268724
0.00483933	-0.42586100	-0.01494511	0.63561678
0.05555560	0.86140100	0.13604289	0.69983655
0.00793651	-0.52264800	-0.05159222	0.33282581
0.00793651	-0.00483933	0.13107695	0.62975121
-0.25164500	-0.11588700	0.00440268	-0.40142459
-0.20809100	-0.09523810	0.65523237	-0.02795450
0.77913300	-0.61459500	-0.01883159	0.61127269
-0.14034100	-0.71138200	-0.06242707	0.22602764
0.16329500	0.26132400	0.40120155	-0.17877847
0.07332640	-0.88888900	-0.10136764	0.12762438
0.24196700	-0.22260900	0.76774549	-0.06290501
0.40113900	-0.80067400	0.33143157	0.32270741
0.27391500	-0.32132300	-0.22422546	-0.41637355
0.29365100	-0.65079400	-0.16672787	-0.26897880
0.00793651	-0.16935600	0.77293110	-0.14675602
0.01294000	0.38888900	0.37355137	0.53843075
0.87666900	0.95238100	0.07896585	0.61174321
-0.02156660	-0.18963300	0.09454951	-0.22145587
-0.01725330	-0.00483933	0.14669318	-0.32895836
0.00000000	0.65873000	0.20054252	0.60036439
-0.30971700	-0.08730160	0.28190890	-0.61186260
-0.10755100	0.16937700	0.46166652	-0.41083354
-0.09678670	-0.79365100	0.79759365	-0.49734077
0.03968250	-0.09194730	-0.22276518	-0.84840471
0.23384400	-0.44521900	0.18487300	0.15472333
0.00793651	0.75977500	0.01751150	0.68799883
0.00793651	-0.77777800	0.13667461	-0.40471438
-0.08730160	-0.11456500	-0.02494103	-0.10957722
0.00793651	-0.93399100	-0.08055656	0.55047363
0.52301300	-0.80287900	0.27258906	-0.04071903
0.13550100	-0.11111100	0.86162388	-0.03409775
0.64268500	0.02380950	0.24246341	-0.33128431
0.72222200	0.15079400	-0.01582281	-0.40854028
0.11061900	-0.18430000	0.94236189	0.03497111
0.22260900	0.24196700	0.24744615	-0.08208817
-0.16856300	-0.52380900	-0.00434136	0.64097917
0.08428150	-0.06349210	0.02932507	-0.29100975
-0.33391400	0.06775070	0.23679546	-0.33654627
0.37358000	-0.25448600	0.01984476	-0.63504851
0.63757700	0.50813000	0.37527633	0.61886501
0.65079400	-0.73459500	-0.11638928	0.10270550
0.01451800	-0.16453700	-0.19628221	-0.49370584
0.06291130	-0.66298900	-0.06153084	0.55412048
-0.17460300	-0.71138200	-0.15788464	-0.15288986
-0.03881990	-0.05807200	-0.12483267	-0.86008632
-0.42857100	-0.07047220	0.05436284	-0.10336220
0.47900800	-0.05323270	0.37837595	-0.53855020
-0.03881990	0.56286100	-0.00997246	0.59917593
-0.10317500	-0.77433600	0.43480444	-0.52891165
0.12508600	-0.28571400	0.63552469	-0.03053434
-0.33333300	-0.18389500	-0.13375346	-0.34148785
0.15441300	-0.29036000	0.16337265	0.68926960
0.08195310	-0.29365100	-0.06678437	0.00984659
0.08626640	0.79849000	0.16504714	0.67535645
0.75563200	-0.43650800	0.14044961	-0.55768037
0.17006800	-0.30158700	-0.08350059	-0.24963003
0.08710800	-0.65873000	0.05104233	0.40888616
0.78571400	0.00000000	0.10907461	0.27779341
0.47015200	-0.73878400	0.39217383	-0.36477208
0.26864700	-0.52264800	0.10379853	-0.42160720
0.44774500	-0.09194730	0.12210386	-0.53766054
0.72590000	0.44444400	0.15538764	0.25217065
0.02380950	-0.64699800	-0.04170257	-0.52025038
-0.39507000	-0.16666700	0.21965289	-0.23398563
-0.05607320	-0.30487800	0.03164855	0.69136989
-0.30158700	-0.26984100	0.50495452	-0.58541435
0.00483933	-0.11614400	0.05040893	-0.50976193
-0.31939600	0.82539700	0.06401458	0.59663749
-0.00431332	-0.46457600	-0.18478368	-0.79915112
0.63879200	-0.41269800	0.01529837	-0.66179538
-0.21135300	0.00000000	-0.14610803	-0.09496900
-0.27100300	0.78428800	0.31608790	0.41316256
-0.01322750	-0.41269800	-0.15781444	-0.48778585
-0.14034100	-0.07142860	0.04112169	0.29426256
-0.01725330	-0.71622100	-0.11264097	-0.20451967
0.19841300	0.75493600	0.41198784	0.51444459
0.34369400	0.19841300	-0.00524906	0.18141243
-0.00862664	0.36859900	0.59092659	-0.66178542
0.12698400	-0.63395300	0.00815433	0.19480893
0.23411000	0.42063500	0.08737345	0.52880692
-0.23384400	-0.64285700	-0.06005773	0.35934311
0.35365600	-0.65873000	0.01950386	0.01090744
0.06507430	-0.15939400	0.58047384	-0.44042012
-0.03174600	-0.17383100	0.66015023	-0.11856203
0.46941500	-0.75853300	0.03632513	-0.15088068
-0.28927500	0.84262400	0.10261444	0.69432658
-0.11111100	-0.45489700	-0.01096430	0.20914379
-0.15873000	-0.68718500	0.46451691	-0.01775191
0.21819000	-0.62698400	0.01056111	0.38891745
-0.00793651	-0.65006300	0.08060231	0.58841932
0.17460300	-0.62698400	0.29683274	0.42090756
0.15802800	-0.00431332	0.47872931	-0.35986307
0.17460300	-0.11018900	0.44197667	-0.53517222
-0.00793651	-0.88888900	0.05519728	-0.62181967
0.00765579	-0.35811100	-0.03285362	0.50710696
-0.05555560	-0.04355400	-0.00559533	-0.00876554
-0.00793651	0.39198600	0.73825449	0.09957258
0.09050400	-0.34127000	-0.03490727	-0.23778524
-0.24196700	-0.39682500	-0.06510564	-0.54382938
0.99467400	-0.07550590	-0.35320818	-1.00096881
0.00431332	-0.35327100	-0.03954936	0.27566728
-0.05807200	0.02587990	0.05477389	-0.07545280
0.34867500	-0.90476200	0.00414477	-0.09291276
-0.00431332	-0.91269800	0.32184392	-0.80893159
-0.18013800	-0.73073900	0.01720341	-0.41378027
0.06901310	0.92063500	0.07402732	0.62027156
-0.41087200	-0.61629100	0.06989754	-0.09883991
-0.32403500	0.70433300	0.15937029	0.64340329
-0.00793651	-0.77960400	0.00741980	-0.03339885
-0.04355400	-0.39682500	-0.45216992	-1.04861164
-0.39507000	-0.44444400	0.34993106	-0.35127452
0.70634900	-0.59415800	0.76024443	-0.39716008
0.69444400	-0.83333300	0.11167728	-0.19224018
-0.08710800	0.14285700	0.57488853	-0.14202513
-0.00996214	-0.55210500	-0.01308247	0.45156056
-0.25164500	-0.74525700	-0.11323886	0.28126585
0.12098300	0.00793651	-0.07790244	0.41052356
0.82752600	-0.11111100	-0.06452223	0.17296626
0.13695700	-0.08226870	0.15561260	-0.07589883
0.36361800	0.12698400	0.40087485	0.05825924
0.16329500	-0.74525700	-0.14044356	-0.58232403
-0.14749300	-0.02107040	-0.09018461	-0.05844665
0.10162600	-0.88888900	0.40563408	-0.21652120
0.15469500	-0.24470900	0.38586965	-0.70921385
-0.17460300	0.73557900	-0.01446952	0.52571636
0.17909800	-0.45973700	0.23256391	0.67485482
0.65186800	-0.43859600	-0.04252278	0.12696037
0.24680600	0.00793651	-0.01558113	-0.15651086
0.08710800	-0.17433800	0.50781155	-0.33358946
0.36375700	0.00000000	-0.06977574	-0.22918117
0.21428600	0.50042100	0.08973169	0.50538087
-0.09523810	-0.24585900	0.45379353	-0.28053719
-0.08626640	-0.06775070	-0.05304118	0.35976812
0.13169000	-0.08710800	-0.00758285	-0.21072029
0.60821800	0.20768400	0.00391762	0.30223972
0.08730160	0.19047600	0.96002775	0.00366068
-0.06291130	-0.14285700	0.26420280	-0.70114756
0.01587300	-0.42857100	0.20234263	-0.72158295
-0.07142860	-0.70634900	-0.19288538	-0.47845191
-0.03871470	-0.80952400	0.17904530	-0.12991743
0.05555560	0.01587300	0.07059645	-0.10352190
0.07763980	0.13492100	0.52655143	-0.45901531
-0.03174600	0.94576700	0.19826244	0.72514796
-0.23540500	0.61246400	-0.19046679	-0.04453811
0.43859600	-0.01728460	0.15098932	0.00834280
0.01587300	-0.00793651	-0.12849212	-0.24236926
-0.45156000	0.78502400	0.19055177	0.57803112
0.42063500	0.30114800	0.10208562	0.29777735
0.88559800	-0.72485600	0.18007168	-0.48720673
0.11685700	0.90148400	-0.07267686	0.12955844
0.42102200	-0.78397200	0.01984180	-0.27968928
-0.40152200	-0.33333300	-0.13102466	-0.05226836
-0.04761900	-0.16666700	-0.10610775	-0.42971519
0.00793651	-0.07488900	-0.06881327	-0.21263310
0.62698400	-0.75326600	0.06770115	0.30075034
0.06291130	-0.07275130	-0.04553653	0.31836623
-0.03450660	0.39682500	0.01703578	0.13527340
0.09523810	-0.41269800	0.79882252	-0.53664291
0.81232500	0.12098300	0.85904616	0.19620034
-0.15079400	0.04482960	-0.05915766	-0.08593690
0.12642200	-0.16666700	-0.05759165	-0.17358026
0.05267590	0.77199000	0.15095371	0.62154353
0.18963300	0.00000000	-0.02863376	0.11680300
0.00793651	0.37301600	0.07596744	0.63866478
0.17909800	-0.53174600	0.54503298	0.18493530
0.02380950	-0.01587300	0.01735479	0.15941197
0.26795300	-0.88095200	-0.04656826	-0.50444824
0.17909800	0.15079400	0.22122563	0.13887839
-0.01587300	-0.68949500	0.09652513	-0.74328291
0.78895500	-0.33333300	0.35051814	-0.32106036
0.06847870	-0.09523810	-0.08756926	0.21092464
-0.01913950	0.00793651	0.31120965	-0.15174361
0.01587300	0.65873000	0.10581093	0.79282844
0.79849000	0.19841300	0.19138412	0.38293338
-0.03984860	-0.75723300	0.57022959	-0.52105361
-0.07044240	-0.50793600	-0.21420410	-0.58542478
-0.33068800	-0.39350500	0.38555855	-0.41126117
0.09920630	-0.55641800	0.27322027	-0.63272589
0.00431332	0.15485900	0.12588315	0.29384312
0.76945400	-0.14943200	-0.18291706	-0.39786905
0.31388800	0.82752600	0.02805035	0.61955780
-0.22811500	-0.57104100	-0.03105286	-0.27520955
0.01451800	0.23809500	0.65689808	0.32211608
0.06901310	-0.09678670	-0.20265976	-0.47769341
-0.00793651	-0.34127000	0.01735673	-0.02323820
-0.07901390	-0.09678670	0.60703379	0.06287865
-0.07936510	0.88888900	0.13922396	0.68279380
0.08195310	-0.58555900	0.43437916	-0.24019687
0.00000000	0.33871300	0.38036203	0.01447258
0.08710800	-0.64847100	-0.10726135	0.17566252
-0.36873200	-0.10317500	0.31194150	0.10346949
0.12698400	-0.10317500	0.22753908	0.68423849
0.04355400	-0.00793651	-0.10451672	0.11362157
-0.19409900	-0.05607320	0.08336017	0.46622080
0.00793651	-0.23015900	-0.13359931	-0.45593688
0.25017300	-0.09678670	-0.35981661	-0.90229923
0.75396800	0.51587300	-0.08194282	-0.11296568
-0.09523810	-0.62698400	0.12167180	-0.02421611
0.18254000	0.11130500	0.34661591	-0.50161558
0.33871300	0.70170300	0.08301863	0.61213923
0.80195300	0.11111100	0.42001712	-0.39267674
-0.30487800	-0.44037900	0.31057400	-0.29486212
0.93650800	0.58229800	-0.01713065	0.58178794
0.73015900	0.00793651	-0.10278673	-0.39205563
0.76557900	0.17460300	0.03903849	0.01098694
-0.32913200	-0.41269800	-0.36698243	-0.94416827
-0.02376630	-0.11111100	0.91334218	-0.34414992
0.12077300	-0.81191500	0.46541440	-0.58285815
0.18315000	-0.02903600	0.29824978	0.45218766
0.27584200	-0.09194730	0.23700795	-0.30371711
0.03387530	-0.14285700	0.11483813	-0.12347943
0.37301600	-0.67626000	0.01660441	-0.06459869
-0.15802800	0.00000000	0.35460550	-0.55949193
-0.06349210	-0.66298900	0.02928983	0.61373895
-0.10460300	-0.40476200	0.29316786	-0.41023600
0.33333300	0.06038650	-0.00915901	0.14104824
-0.00862664	0.36361800	-0.08115208	-0.02848468
0.26029700	-0.64363100	-0.03451782	0.66267401
0.73557900	0.78212800	0.01020715	0.52343124
-0.11111100	0.01587300	-0.03502210	-0.02723105
-0.00967867	0.87301600	0.14898264	0.66466993
-0.01451800	-0.70218600	-0.07302521	-0.54832816
0.00793651	-0.42140700	0.40291783	-0.39208806
0.41269800	-0.43070100	0.28215680	-0.25017440
-0.34359300	-0.48412700	-0.03761193	0.13066226
0.21597100	0.10181700	-0.13716473	0.09062343
0.02380950	-0.65873000	0.02090000	-0.21570934
0.33333300	0.89682500	0.23516035	0.63175493
0.00793651	-0.61904800	0.55194598	-0.70524919
0.19841300	-0.01728460	-0.06501321	-0.46800104
-0.26598500	-0.58555900	-0.02442449	0.67354172
0.01148370	-0.93883100	0.00321331	-0.37191978
0.42270500	0.22222200	-0.01648507	-0.01307475
0.27918200	-0.78881100	0.14163825	-0.33881935
0.66666700	-0.56216900	0.57515651	-0.24187195
-0.12582300	-0.76945400	-0.18290913	-0.45196652
0.00793651	-0.84920600	-0.11617967	-0.43043497
0.75443000	-0.63492100	0.20232946	0.30185723
-0.28326400	0.45238100	-0.02292782	0.63641119
-0.31605600	-0.65814900	0.00702724	0.61061591
0.14749300	-0.08858350	-0.02638227	0.41404432
0.10317500	-0.36513700	0.46472144	-0.13246028
-0.00967867	-0.65331000	0.04888280	0.65159059
0.38354300	-0.51780900	0.01138087	0.45575061
0.32377000	0.66666700	-0.00146668	0.50280166
0.01576790	0.26984100	0.04685312	0.70662004
-0.01725330	-0.23015900	0.47075167	-0.23200852
0.14518000	-0.61904800	-0.10532605	-0.28450519
0.24407300	-0.74603200	-0.11222038	-0.74175304
-0.05555560	-0.69686400	-0.26719344	-0.98212898
-0.00793651	0.02380950	-0.04164793	0.15264165
0.09523810	0.07763980	-0.11886389	-0.41791901
0.92063500	0.17253300	0.26071161	0.56373280
-0.00712860	-0.31939600	-0.00446168	0.65542591
0.08421370	0.00000000	0.09560672	-0.41502586
0.12098300	-0.07742930	0.13806577	-0.20720823
0.78571400	0.18254000	-0.08601835	-0.34795088
0.75493600	0.15959300	0.00671512	0.57087374
-0.19924300	0.00793651	0.23052129	-0.06314775
0.93650800	-0.52380900	-0.02610409	-0.34346461
-0.24881300	-0.15079400	0.24295159	-0.11226296
0.00000000	-0.81151400	-0.21418707	-0.09718265
0.00793651	-0.15873000	0.98171407	-0.47743937
-0.10646500	0.68136600	-0.01171785	0.63747442
-0.11061900	-0.82685800	-0.02900861	-0.22895783
0.07763980	0.01460710	-0.06411674	-0.47425267
0.05794350	-0.43554000	-0.14090867	0.27928802
0.04530350	0.15873000	-0.02631948	0.23343751
0.00793651	-0.73073900	0.31130385	-0.40014169
-0.24905400	-0.10008400	0.05274799	-0.06112645
0.50329100	-0.65131100	-0.16200055	-0.27757812
-0.30025300	-0.07936510	-0.27540714	-0.74304026
0.00793651	0.68254000	0.20807046	0.36660483
0.14222500	0.72032400	-0.00295749	0.55958593
0.14222500	-0.63492100	0.02871098	0.51450074
0.11904800	0.75409600	0.03836336	0.29659510
0.00000000	0.00862664	-0.20921533	-0.68961346
0.23670300	-0.03968250	0.55800378	0.10315775
-0.07936510	0.68234600	0.13776439	0.56583571
-0.07332640	-0.90476200	0.01422117	0.49451342
0.76190500	-0.69284900	0.04413150	-0.75155556
-0.14749300	-0.24603200	0.14216830	0.62070906
0.72032400	-0.59039900	-0.03345300	0.59113866
0.80195300	-0.71581700	0.09372969	0.57954806
-0.01587300	0.06291130	0.16856335	-0.32918665
-0.25403500	-0.85483500	-0.24933738	-0.43934727
0.80026400	-0.66666700	0.53623044	-0.68415564
0.12642200	-0.09678670	0.05918950	0.63649505
0.65844900	-0.39682500	0.07693519	0.10391756
-0.00862664	-0.30487800	-0.00287321	0.26489922
0.11214600	0.24603200	0.37170094	0.07188912
-0.09489300	-0.06038650	-0.00956596	0.61123359
-0.07936510	-0.43070100	-0.01917684	0.45257980
-0.23015900	-0.33875300	0.03370703	0.26279745
0.12508600	-0.13227500	0.69332784	-0.19035205
-0.07142860	-0.08730160	-0.01925522	0.13155936
0.40976500	-0.07374630	0.59025323	-0.14729044
0.00793651	-0.36231900	0.04182314	-0.56536132
-0.04214070	-0.48412700	-0.10918566	-0.00175203
-0.40836100	0.54684500	0.00650674	0.53534269
-0.09481670	-0.60769100	0.41634908	0.01260128
0.01587300	0.18254000	0.78899032	-0.04735336
0.09920630	-0.89682500	0.75230050	-0.56322026
0.00000000	-0.00483933	0.01541997	-0.29627317
0.00000000	0.16666700	0.13725139	0.23392642
0.37429800	-0.77429300	-0.16785659	-0.42169210
-0.19841300	-0.30674800	0.45840150	-0.10266620
-0.19426200	-0.82682600	-0.21797048	-0.77435476
0.19047600	0.00730354	0.92115116	-0.00999852
0.83682000	-0.72751300	0.09397060	0.49439362
-0.02376630	0.00793651	-0.13056414	-0.21938086
-0.21428600	-0.16856300	0.26958406	0.02015737
0.60769100	0.40346700	0.79552144	-0.11408802
0.64255800	-0.07142860	-0.05473465	0.32310578
0.03062320	-0.74525700	-0.22771326	-0.65988165
-0.06469980	0.00793651	-0.04794719	0.05223817
0.78487100	-0.84920600	-0.10052858	-0.39366156
0.37301600	0.53202700	0.07196425	0.61370504
0.35365600	0.00793651	0.26615542	-0.14875424
-0.21428600	-0.64285700	0.18051726	-0.66017473
-0.24603200	-0.62427400	0.30480149	-0.42788568
-0.09523810	-0.37698400	-0.23595434	-0.51278508
-0.06349210	0.14413800	0.06154915	0.63529491
-0.12698400	0.42102200	0.04494886	0.65461600
-0.19047600	0.74189100	0.17857718	0.63927335
0.23950400	0.22222200	0.65278482	0.06780785
-0.18389500	-0.29167700	-0.05374712	0.18218666
-0.02988640	0.00431332	0.02186943	-0.12384512
-0.00793651	-0.47909400	-0.08565616	-0.19719112
-0.32271900	-0.34127000	0.28461158	-0.01630243
-0.36873200	-0.60317500	-0.05385122	-0.20734587
0.16318100	0.65814900	-0.01888818	0.51568002
0.08730160	0.14881000	-0.06691495	0.19617049
0.30003900	-0.75977500	0.09896030	-0.65866178
0.15001900	-0.39198600	-0.07619692	-0.15468037
0.62394700	-0.09523810	0.52140749	-0.06927460
0.78212800	-0.41269800	-0.14769152	-0.59203804
-0.01944520	-0.01294000	-0.01321652	0.02753027
0.00793651	-0.52380900	0.09806376	-0.55561721
0.34867500	-0.08226870	0.59441346	-0.33191839
0.00793651	-0.15873000	0.71561974	0.07241233
0.22020400	0.38354300	0.68412763	-0.17626774
0.15311600	-0.40166500	-0.09175204	0.17397273
-0.26142900	-0.33212600	0.27838802	-0.36386612
0.14034100	-0.42063500	-0.15408953	-0.37475598
0.73015900	-0.13802600	-0.04281070	-0.37520963
-0.01587300	-0.61680500	-0.02260040	0.51033008
-0.04761900	-0.17460300	-0.04453464	0.12764047
0.10535200	0.23015900	0.77183771	0.36829025
0.12698400	-0.00793651	-0.04283600	0.04670031
0.22584600	-0.81746000	0.03576645	0.65741837
0.00000000	-0.71169800	-0.08056758	0.24563262
0.08954910	-0.65457000	-0.08189587	0.16628578
-0.13492100	-0.73557900	-0.15211424	-0.33483708
-0.40773200	-0.00382790	-0.26927418	-0.56437224
0.17991100	-0.11074200	0.14158177	-0.14373426
0.06613760	0.33871300	-0.07147191	-0.28101614
-0.29365100	-0.65814900	-0.05122264	0.24291781
0.13550100	-0.03871470	-0.00938760	0.10116079
0.23228800	-0.95238100	0.18076220	-0.51279950
0.13066200	0.43554000	0.01583487	0.51763558
0.12115500	-0.60491700	-0.03183672	0.37058455
-0.00793651	-0.64847100	-0.08805943	-0.25145838
-0.01725330	-0.01935730	-0.06434315	-0.11907021
-0.07332640	-0.59039900	0.30479279	-0.46012121
0.12582300	-0.15079400	-0.02790537	0.61455983
-0.21428600	-0.03387530	0.23745762	0.40186507
-0.63492100	-0.17460300	0.25369492	-0.04077972
0.09194730	0.44642900	0.02296229	0.06052357
0.19905100	-0.24603200	-0.13474739	-0.19926912
0.00483933	0.17253300	-0.16048130	-0.47402576
-0.00793651	-0.30487800	-0.18468659	-0.48664561
0.47446500	-0.37752900	0.42977530	-0.69104666
-0.01451800	-0.69841300	0.11967386	0.18718542
-0.00793651	0.30487800	-0.00742961	0.11395472
0.73219500	-0.00216057	0.01568145	-0.01430160
-0.28571400	-0.80158700	0.41408294	-0.33456445
0.10535200	0.27584200	-0.00733422	0.03545541
0.07742930	-0.58072000	0.07516602	0.25074196
0.00000000	-0.00793651	0.18925318	-0.25017512
0.11866500	-0.55555600	0.03617626	-0.12493794
0.25703500	-0.91635300	-0.00695169	0.41656846
0.86388500	-0.59274800	-0.06073699	0.37849757
0.18436600	-0.68150400	0.35282880	-0.39583063
